,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
66,66,0.98,1.0,0.9,0.38,0.482,0.001,17.026,0.17617570919543504,0.17883356541395187
67,67,0.97,1.0,0.92,0.45,0.4769999999999999,0.002,17.36,0.18264940513670444,0.1924342649653554
68,68,0.96,0.5,0.94,0.52,0.529,0.001,16.689,0.1843044814690948,0.19719871897995472
69,69,0.99,1.0,0.87,0.41,0.509,0.002,17.57,0.18721962386369706,0.18837544157356026
70,70,0.97,1.0,0.9,0.46,0.499,0.002,17.194000000000003,0.19232314222306013,0.19723766819387675
71,71,0.96,0.5,0.91,0.43,0.5059999999999999,0.003,17.829,0.18184263902902606,0.186423859924078
72,72,0.97,1.0,0.86,0.39,0.5059999999999999,0.002,16.991,0.1956404146626592,0.2062483320310712
73,73,0.98,0.5,0.87,0.43,0.523,0.001,17.317999999999998,0.1914790448471904,0.1928552538752556
74,74,0.98,1.0,0.88,0.5,0.503,0.002,17.526,0.2017067885324359,0.20587958389520644
75,75,0.94,0.5,0.85,0.27,0.496,0.002,17.363,0.20321420963108536,0.2030899982750416
76,76,0.99,1.0,0.91,0.57,0.508,0.001,17.307000000000002,0.20615488842129706,0.2020037988498807
77,77,0.95,1.0,0.9,0.39,0.577,0.001,17.587,0.1985931542739272,0.19536986055225133
78,78,0.96,1.0,0.87,0.39,0.505,0.0,16.775,0.20350518605858087,0.2039431462660432
79,79,0.98,1.0,0.88,0.51,0.524,0.001,16.956,0.1974531350657344,0.200334145963192
80,80,0.97,0.5,0.94,0.52,0.557,0.005,17.487000000000002,0.19498811603337526,0.21064051051437852
81,81,0.98,1.0,0.92,0.46,0.5099999999999999,0.001,16.787,0.20777240284532308,0.22811715729534626
82,82,0.99,1.0,0.9,0.6,0.504,0.001,17.261,0.1779291125983,0.19505797972530128
83,83,0.96,1.0,0.91,0.45,0.49699999999999994,0.004,17.112000000000002,0.19102969425171612,0.19600517766177653
84,84,0.93,1.0,0.92,0.46,0.45,0.003,17.004,0.20554413530230525,0.2058031374886632
85,85,0.98,1.0,0.93,0.47,0.496,0.002,17.644000000000002,0.1894345345273614,0.19878755075484514
86,86,0.96,0.5,0.87,0.52,0.508,0.001,17.077,0.19348627272993327,0.2009256075769663
87,87,0.99,0.5,0.93,0.5,0.532,0.001,17.57,0.19640087440609927,0.20228449337929488
88,88,0.98,1.0,0.97,0.58,0.515,0.001,17.423,0.20248526837676764,0.21442888451367614
89,89,0.98,1.0,0.86,0.41,0.4660000000000001,0.0,16.828,0.19499721141159532,0.21208250633627174
90,90,0.95,1.0,0.91,0.45,0.5070000000000001,0.0,17.637,0.19336386142671108,0.21139451123028996
91,91,0.96,1.0,0.93,0.52,0.4940000000000001,0.006,17.692,0.1991130413636565,0.20732807990163565
92,92,0.99,1.0,0.93,0.38,0.529,0.0,17.283,0.20449447897821665,0.21423031796514988
93,93,0.99,1.0,0.93,0.44,0.517,0.003,17.312,0.2022825101315975,0.22177056375145912
94,94,0.95,1.0,0.92,0.56,0.517,0.0,17.685,0.19840554904937746,0.2084433623403311
95,95,0.99,1.0,0.9,0.45,0.5070000000000001,0.003,18.041,0.2007387797087431,0.21262276916950945
96,96,0.95,1.0,0.87,0.56,0.5,0.002,18.099,0.19257054175436494,0.20678412866592408
97,97,0.95,0.5,0.92,0.54,0.543,0.003,16.631,0.20046897988021373,0.2119543869048357
98,98,1.0,1.0,0.93,0.56,0.533,0.002,17.031,0.18883865182846785,0.2098457146808505
99,99,0.98,0.5,0.99,0.53,0.564,0.0,17.658,0.19352258589863774,0.2153193934634328
100,100,0.96,1.0,0.94,0.63,0.48600000000000004,0.003,17.545,0.200941042073071,0.22028798297792676
