,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
60,60,0.92,0.0,0.79,0.33,0.526,0.002,18.552,0.175584065631032,0.17504874020814895
61,61,0.93,0.5,0.75,0.31,0.515,0.003,18.605999999999998,0.19205441745370627,0.1791406092867255
62,62,0.9,0.5,0.69,0.46,0.513,0.002,18.375999999999998,0.1817552857995033,0.18131498670578006
63,63,0.96,0.5,0.88,0.37,0.537,0.001,18.409000000000002,0.18436325541883708,0.17417374682426456
64,64,0.94,0.5,0.86,0.47,0.513,0.001,18.395,0.1929904028251767,0.18120730281621214
65,65,0.9,0.5,0.81,0.3,0.53,0.003,18.538,0.1904696079939604,0.17663917126506568
66,66,0.89,0.5,0.72,0.2,0.48500000000000004,0.003,18.680999999999997,0.1846839112341404,0.1712812003567815
67,67,0.89,0.5,0.78,0.3,0.499,0.003,18.316,0.19428603854775428,0.1856780218333006
68,68,0.86,1.0,0.79,0.26,0.505,0.001,18.278,0.18185682047903534,0.1791473521962762
69,69,0.87,0.5,0.71,0.32,0.48700000000000004,0.0,18.565,0.19164081221818924,0.181510450348258
70,70,0.91,0.5,0.82,0.21,0.502,0.006,18.87,0.1870649076849222,0.17951309940963986
71,71,0.94,0.5,0.84,0.34,0.5099999999999999,0.0,18.114,0.19880070810765027,0.19406478906422853
72,72,0.96,0.5,0.86,0.36,0.504,0.003,18.718,0.19394745737314226,0.1876451370120049
73,73,0.89,0.5,0.88,0.43,0.52,0.002,18.471,0.20129794292896985,0.1916997363641858
74,74,0.95,0.5,0.85,0.4,0.515,0.0,18.387,0.202238196708262,0.18875325468927626
75,75,0.95,0.5,0.84,0.44,0.502,0.005,18.544,0.1984615745171905,0.1823618824481964
76,76,0.94,0.5,0.83,0.26,0.484,0.0,18.742,0.19781402705609802,0.187798746638
77,77,0.93,0.5,0.84,0.34,0.5009999999999999,0.001,18.587,0.19785400592535732,0.1928433063775301
78,78,0.93,0.5,0.85,0.35,0.46900000000000003,0.003,18.295,0.1917013361677528,0.19437362629175187
79,79,0.94,0.5,0.85,0.32,0.48700000000000004,0.004,18.419,0.19125275624543428,0.1879628672003746
80,80,0.96,0.5,0.84,0.37,0.528,0.002,18.099,0.2017798359170556,0.1965264283940196
81,81,0.86,0.5,0.78,0.46,0.472,0.0,18.77,0.20545938017964366,0.21275000759214166
82,82,0.94,1.0,0.9,0.44,0.49699999999999994,0.003,18.543,0.1980641663894057,0.18927783628553152
83,83,0.96,0.5,0.84,0.43,0.5070000000000001,0.003,18.223,0.1971783172488213,0.20040384443104267
84,84,0.93,0.5,0.81,0.39,0.5070000000000001,0.001,18.599,0.18980142986029386,0.1957336105182767
85,85,0.94,0.5,0.88,0.48,0.513,0.003,18.965,0.19357568790763616,0.195334582939744
86,86,0.9,1.0,0.86,0.42,0.5099999999999999,0.001,18.488,0.1989768130481243,0.20578981579095126
87,87,0.97,1.0,0.9,0.48,0.518,0.001,18.122,0.19846414864063264,0.1947058589011431
88,88,0.9,0.5,0.79,0.17,0.513,0.0,18.165,0.196461642883718,0.19390888392180208
89,89,0.95,1.0,0.88,0.44,0.5139999999999999,0.004,18.704,0.20142212700098752,0.1893347491025925
90,90,0.99,0.5,0.85,0.26,0.502,0.0,17.874000000000002,0.2103765151500702,0.20515363486856225
91,91,0.97,0.5,0.85,0.47,0.52,0.002,18.803,0.19953897850960486,0.1996967608779669
92,92,0.94,0.5,0.85,0.36,0.509,0.002,18.805999999999997,0.20447013565897945,0.19870015754550696
93,93,0.97,0.5,0.87,0.31,0.491,0.003,18.211,0.20454228346049785,0.1964044578522444
94,94,0.98,0.5,0.93,0.42,0.48000000000000004,0.001,18.234,0.2024179189056158,0.19865206104516986
95,95,0.97,0.5,0.93,0.4,0.49699999999999994,0.002,18.612000000000002,0.20633641400188207,0.2051861665993929
96,96,0.97,0.5,0.92,0.41,0.48899999999999993,0.0,18.820999999999998,0.20998369617760185,0.20165409829467532
97,97,0.95,0.5,0.94,0.53,0.532,0.002,18.573,0.2150699819773436,0.21155366958677768
98,98,0.93,0.5,0.91,0.56,0.499,0.001,18.555999999999997,0.20153227596729995,0.2044979501143098
99,99,0.91,0.5,0.83,0.45,0.49800000000000005,0.002,18.265,0.20691066262871027,0.2119231324866414
100,100,0.97,1.0,0.94,0.46,0.482,0.0,18.682000000000002,0.20663967743515968,0.20492251820862287
