,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
82,82,0.81,1.0,0.71,0.11,0.48500000000000004,0.001,17.799,0.1950217591971159,0.2021423329785466
83,83,0.94,0.5,0.85,0.4,0.5099999999999999,0.003,17.398,0.1939375775307417,0.2029375977665186
84,84,0.86,1.0,0.67,0.23,0.43600000000000005,0.001,17.230999999999998,0.2034844109788537,0.2069391264617443
85,85,0.88,0.5,0.85,0.36,0.43,0.001,17.043,0.19623358296602966,0.20969516960531476
86,86,0.82,1.0,0.65,0.25,0.424,0.003,17.688,0.19057809238880874,0.19539989430457352
87,87,0.93,1.0,0.83,0.21,0.4570000000000001,0.001,17.36,0.19530399633198975,0.19546071690320968
88,88,0.93,1.0,0.8,0.19,0.458,0.003,16.904,0.19618596280366185,0.206826882340014
89,89,0.98,1.0,0.84,0.29,0.47300000000000003,0.002,17.23,0.1945974487811327,0.2069462485834956
90,90,0.86,1.0,0.78,0.36,0.43,0.002,18.285999999999998,0.18894365295022725,0.19409325513988732
91,91,0.92,0.0,0.77,0.34,0.42199999999999993,0.002,18.215999999999998,0.19445198083668944,0.19757620980590584
92,92,0.88,1.0,0.77,0.21,0.499,0.004,18.184,0.20609338930994275,0.21800086998939516
93,93,0.86,0.5,0.81,0.31,0.44100000000000006,0.003,18.245,0.19766283828020093,0.20111725610494613
94,94,0.88,1.0,0.78,0.28,0.404,0.005,18.480999999999998,0.19170696273446086,0.1945211566090584
95,95,0.94,1.0,0.86,0.37,0.40599999999999997,0.004,17.649,0.19507106290757656,0.2118331370577216
96,96,0.85,1.0,0.68,0.16,0.505,0.002,18.312,0.2004799544662237,0.2042074214220047
97,97,0.93,0.5,0.84,0.39,0.46099999999999997,0.002,18.561,0.20926767119020226,0.21129604934901003
98,98,0.94,0.5,0.93,0.46,0.46299999999999997,0.001,16.802,0.20131097758561373,0.2115581614971161
99,99,0.88,0.5,0.68,0.46,0.48899999999999993,0.004,17.727,0.1931839205250144,0.20144413905590766
100,100,0.88,0.0,0.78,0.29,0.45599999999999996,0.007000000000000001,18.889,0.213322403088212,0.21098022903501987
