,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
65,65,0.93,0.5,0.81,0.29,0.48500000000000004,0.002,18.868,0.17396880904585124,0.16784679194539787
66,66,0.89,0.5,0.81,0.39,0.537,0.001,19.336,0.16836313666403294,0.16807886324077845
67,67,0.91,1.0,0.81,0.27,0.488,0.001,18.97,0.1718378798365593,0.17532982563227414
68,68,0.75,0.0,0.67,0.18,0.525,0.002,19.006,0.1679161073192954,0.17413691213726998
69,69,0.87,1.0,0.78,0.35,0.524,0.001,19.224,0.1719955609217286,0.17366262321174145
70,70,0.86,1.0,0.71,0.34,0.508,0.002,18.947,0.17581974573433398,0.17319579743593932
71,71,0.84,1.0,0.75,0.22,0.47100000000000003,0.002,18.704,0.175563062004745,0.1751861989721656
72,72,0.93,1.0,0.84,0.39,0.49299999999999994,0.002,18.577,0.1722333771958947,0.17179622583836318
73,73,0.93,0.5,0.8,0.25,0.496,0.001,18.523,0.18037748555094005,0.17147832793742418
74,74,0.94,0.5,0.84,0.33,0.524,0.002,18.792,0.17987661354988813,0.18040713168680667
75,75,0.88,1.0,0.83,0.13,0.49699999999999994,0.001,18.53,0.1741364130973816,0.17676452694833278
76,76,0.88,0.5,0.78,0.34,0.482,0.0,18.73,0.17663490085303785,0.18309027180820706
77,77,0.91,0.5,0.85,0.51,0.5139999999999999,0.003,18.582,0.17895629647374153,0.1784410943314433
