,training_round,random,left,lvl1,lvl2,wins_p1,ties,game_length,loss_p1,loss_p2
90,90,0.95,0.5,0.87,0.47,0.589,0.005,22.258000000000003,0.1797831877693534,0.180472304224968
91,91,0.95,1.0,0.77,0.46,0.667,0.003,19.491,0.16442730076611042,0.16017967069149014
92,92,0.88,0.5,0.75,0.36,0.505,0.006,20.86,0.18316960101574656,0.17787143478542564
93,93,0.94,0.5,0.76,0.31,0.543,0.003,20.553,0.19000829159468413,0.19030207228660584
94,94,0.92,1.0,0.89,0.38,0.544,0.004,19.587,0.18965628997981548,0.18767540135234595
95,95,0.9,0.5,0.79,0.35,0.434,0.0,20.881999999999998,0.1753836055546999,0.17101826471090315
96,96,0.9,1.0,0.74,0.35,0.368,0.005,21.125999999999998,0.1931330385878682,0.18156526353210206
97,97,0.89,0.5,0.84,0.43,0.37200000000000005,0.016,22.546999999999997,0.14781727707386014,0.14757465564459565
98,98,0.95,1.0,0.8,0.27,0.482,0.001,20.465,0.17889484665170313,0.17290792184323073
99,99,0.95,1.0,0.79,0.37,0.513,0.005,21.363000000000003,0.19752023462206125,0.18489469697326424
100,100,0.94,0.5,0.82,0.42,0.649,0.004,20.756999999999998,0.16154182356968522,0.15878007317706944
